nom	g	h	b	tw	tf	r1	r2	A	hi	d	phi	pmin	pmax	AL	AG	iiy	Wely	Wply	iy	Avz	iiz	Welz	Wplz	iz	ss	It	Iw	vy	vyp	vz	vzp	vty	vtz	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12
IPE 360	57,1	0,36	0,17	0,008	0,0127	0,018	-1	0,00727	0,3346	0,2986	22	0,088	0,088	1,353	23,7	0,0001627	0,000904	0,001019	0,15	0,00351	0,00001043	0,000123	0,000191	0,0379	0,0545	0,000000373	0,000000314	0,085	0,085	0,18	0,18	0	0	-0,085	-0,18	0,085	-0,18	0,085	-0,1673	0,004	-0,1673	0,004	0,1673	0,085	0,1673	0,085	0,18	-0,085	0,18	-0,085	0,1673	-0,004	0,1673	-0,004	-0,1673	-0,085	-0,1673
IPE 400	66,3	0,4	0,18	0,0086	0,0135	0,021	-1	0,00845	0,373	0,331	22	0,096	0,098	1,467	22,12	0,0002313	0,00116	0,001307	0,166	0,00427	0,00001318	0,000146	0,000229	0,0395	0,0602	0,000000511	0,00000049	0,09	0,09	0,2	0,2	0	0	-0,09	-0,2	0,09	-0,2	0,09	-0,1865	0,0043	-0,1865	0,0043	0,1865	0,09	0,1865	0,09	0,2	-0,09	0,2	-0,09	0,1865	-0,0043	0,1865	-0,0043	-0,1865	-0,09	-0,1865
IPE 450	77,6	0,45	0,19	0,0094	0,0146	0,021	-1	0,00988	0,4208	0,3788	24	0,1	0,102	1,605	20,69	0,0003374	0,0015	0,001702	0,185	0,00509	0,00001676	0,000176	0,000276	0,0412	0,0632	0,000000669	0,000000791	0,095	0,095	0,225	0,225	0	0	-0,095	-0,225	0,095	-0,225	0,095	-0,2104	0,0047	-0,2104	0,0047	0,2104	0,095	0,2104	0,095	0,225	-0,095	0,225	-0,095	0,2104	-0,0047	0,2104	-0,0047	-0,2104	-0,095	-0,2104
IPE 500	90,7	0,5	0,2	0,0102	0,016	0,021	-1	0,0116	0,468	0,426	24	0,102	0,112	1,744	19,23	0,000482	0,00193	0,002194	0,204	0,00599	0,00002142	0,000214	0,000336	0,0431	0,0668	0,000000893	0,000001249	0,1	0,1	0,25	0,25	0	0	-0,1	-0,25	0,1	-0,25	0,1	-0,234	0,0051	-0,234	0,0051	0,234	0,1	0,234	0,1	0,25	-0,1	0,25	-0,1	0,234	-0,0051	0,234	-0,0051	-0,234	-0,1	-0,234
IPE 550	106	0,55	0,21	0,0111	0,0172	0,024	-1	0,0134	0,5156	0,4676	24	0,11	0,122	1,877	17,78	0,0006712	0,00244	0,002787	0,224	0,00723	0,00002668	0,000254	0,000401	0,0445	0,0736	0,00000123	0,000001884	0,105	0,105	0,275	0,275	0	0	-0,105	-0,275	0,105	-0,275	0,105	-0,2578	0,00555	-0,2578	0,00555	0,2578	0,105	0,2578	0,105	0,275	-0,105	0,275	-0,105	0,2578	-0,00555	0,2578	-0,00555	-0,2578	-0,105	-0,2578
IPE 600	122	0,6	0,22	0,012	0,019	0,024	-1	0,0156	0,562	0,514	27	0,116	0,118	2,015	16,45	0,0009208	0,00307	0,003512	0,243	0,00838	0,00003387	0,000308	0,000486	0,0466	0,0781	0,00000165	0,000002846	0,11	0,11	0,3	0,3	0	0	-0,11	-0,3	0,11	-0,3	0,11	-0,281	0,006	-0,281	0,006	0,281	0,11	0,281	0,11	0,3	-0,11	0,3	-0,11	0,281	-0,006	0,281	-0,006	-0,281	-0,11	-0,281
IPE 750x137	137	0,753	0,263	0,0115	0,017	0,017	-1	0,0175	0,719	0,685	27	0,102	0,162	2,506	18,28	0,001599	0,004246	0,004865	0,303	0,00929	0,00005166	0,000393	0,000614	0,0544	0,0654	0,00000137	0,00000698	0,1315	0,1315	0,3765	0,3765	0	0	-0,1315	-0,3765	0,1315	-0,3765	0,1315	-0,3595	0,00575	-0,3595	0,00575	0,3595	0,1315	0,3595	0,1315	0,3765	-0,1315	0,3765	-0,1315	0,3595	-0,00575	0,3595	-0,00575	-0,3595	-0,1315	-0,3595
IPE 750x147	147	0,753	0,265	0,0132	0,017	0,017	-1	0,0188	0,719	0,685	27	0,104	0,164	2,51	17,06	0,001661	0,004411	0,00511	0,298	0,0105	0,00005289	0,000399	0,000631	0,0531	0,0671	0,00000162	0,000007141	0,1325	0,1325	0,3765	0,3765	0	0	-0,1325	-0,3765	0,1325	-0,3765	0,1325	-0,3595	0,0066	-0,3595	0,0066	0,3595	0,1325	0,3595	0,1325	0,3765	-0,1325	0,3765	-0,1325	0,3595	-0,0066	0,3595	-0,0066	-0,3595	-0,1325	-0,3595
IPE 750x173	173	0,762	0,267	0,0144	0,0216	0,017	-1	0,0221	0,7188	0,6848	27	0,104	0,166	2,534	14,58	0,002058	0,005402	0,006218	0,305	0,0116	0,00006873	0,000515	0,00081	0,0557	0,0775	0,00000274	0,000009391	0,1335	0,1335	0,381	0,381	0	0	-0,1335	-0,381	0,1335	-0,381	0,1335	-0,3594	0,0072	-0,3594	0,0072	0,3594	0,1335	0,3594	0,1335	0,381	-0,1335	0,381	-0,1335	0,3594	-0,0072	0,3594	-0,0072	-0,3594	-0,1335	-0,3594
IPE 750x196	196	0,77	0,268	0,0156	0,0254	0,017	-1	0,0251	0,7192	0,6852	27	0,106	0,166	2,552	12,96	0,002403	0,006241	0,007174	0,31	0,0127	0,00008175	0,00061	0,000959	0,0571	0,0863	0,00000409	0,00001129	0,134	0,134	0,385	0,385	0	0	-0,134	-0,385	0,134	-0,385	0,134	-0,3596	0,0078	-0,3596	0,0078	0,3596	0,134	0,3596	0,134	0,385	-0,134	0,385	-0,134	0,3596	-0,0078	0,3596	-0,0078	-0,3596	-0,134	-0,3596
IPEA 80	5	0,078	0,046	0,0033	0,0042	0,005	-1	0,000638	0,0696	0,0596	-1	-1	-1	0,325	64,9	0,000000644	0,0000165	0,000019	0,0318	0,000307	6,85E-008	0,00000298	0,0000047	0,0104	0,0176	4,2E-009	9E-011	0,023	0,023	0,039	0,039	0	0	-0,023	-0,039	0,023	-0,039	0,023	-0,0348	0,00165	-0,0348	0,00165	0,0348	0,023	0,0348	0,023	0,039	-0,023	0,039	-0,023	0,0348	-0,00165	0,0348	-0,00165	-0,0348	-0,023	-0,0348
IPEA 100	6,9	0,098	0,055	0,0036	0,0047	0,007	-1	0,00088	0,0886	0,0746	-1	-1	-1	0,397	57,57	0,00000141	0,0000288	0,000033	0,0401	0,000444	0,000000131	0,00000477	0,0000075	0,0122	0,0212	7,7E-009	2,8E-010	0,0275	0,0275	0,049	0,049	0	0	-0,0275	-0,049	0,0275	-0,049	0,0275	-0,0443	0,0018	-0,0443	0,0018	0,0443	0,0275	0,0443	0,0275	0,049	-0,0275	0,049	-0,0275	0,0443	-0,0018	0,0443	-0,0018	-0,0443	-0,0275	-0,0443
IPEA 120	8,7	0,1176	0,064	0,0038	0,0051	0,007	-1	0,0011	0,1074	0,0934	-1	-1	-1	0,472	54,47	0,00000257	0,0000438	0,0000499	0,0483	0,000541	0,000000224	0,000007	0,000011	0,0142	0,0222	1,04E-008	7,1E-010	0,032	0,032	0,0588	0,0588	0	0	-0,032	-0,0588	0,032	-0,0588	0,032	-0,0537	0,0019	-0,0537	0,0019	0,0537	0,032	0,0537	0,032	0,0588	-0,032	0,0588	-0,032	0,0537	-0,0019	0,0537	-0,0019	-0,0537	-0,032	-0,0537
IPEA 140	10,5	0,1374	0,073	0,0038	0,0056	0,007	-1	0,00134	0,1262	0,1122	-1	-1	-1	0,547	52,05	0,00000435	0,0000633	0,0000716	0,057	0,000621	0,000000364	0,00001	0,0000155	0,0165	0,0232	1,36E-008	1,58E-009	0,0365	0,0365	0,0687	0,0687	0	0	-0,0365	-0,0687	0,0365	-0,0687	0,0365	-0,0631	0,0019	-0,0631	0,0019	0,0631	0,0365	0,0631	0,0365	0,0687	-0,0365	0,0687	-0,0365	0,0631	-0,0019	0,0631	-0,0019	-0,0631	-0,0365	-0,0631
IPEA 160	12,7	0,157	0,082	0,004	0,0059	0,009	-1	0,00162	0,1452	0,1272	-1	-1	-1	0,619	48,7	0,00000689	0,0000878	0,0000991	0,0653	0,00078	0,000000544	0,0000133	0,0000207	0,0183	0,0263	1,96E-008	3,09E-009	0,041	0,041	0,0785	0,0785	0	0	-0,041	-0,0785	0,041	-0,0785	0,041	-0,0726	0,002	-0,0726	0,002	0,0726	0,041	0,0726	0,041	0,0785	-0,041	0,0785	-0,041	0,0726	-0,002	0,0726	-0,002	-0,0726	-0,041	-0,0726
IPEA 180	15,4	0,177	0,091	0,0043	0,0065	0,009	-1	0,00196	0,164	0,146	10	0,048	0,048	0,694	45,15	0,00001063	0,00012	0,000135	0,0737	0,00092	0,000000819	0,000018	0,000028	0,0205	0,0278	0,000000027	5,93E-009	0,0455	0,0455	0,0885	0,0885	0	0	-0,0455	-0,0885	0,0455	-0,0885	0,0455	-0,082	0,00215	-0,082	0,00215	0,082	0,0455	0,082	0,0455	0,0885	-0,0455	0,0885	-0,0455	0,082	-0,00215	0,082	-0,00215	-0,082	-0,0455	-0,082
IPEA 200	18,4	0,197	0,1	0,0045	0,007	0,012	-1	0,00235	0,183	0,159	10	0,054	0,058	0,764	41,49	0,00001591	0,000162	0,000182	0,0823	0,00115	0,00000117	0,0000234	0,0000365	0,0223	0,0326	4,11E-008	1,05E-008	0,05	0,05	0,0985	0,0985	0	0	-0,05	-0,0985	0,05	-0,0985	0,05	-0,0915	0,00225	-0,0915	0,00225	0,0915	0,05	0,0915	0,05	0,0985	-0,05	0,0985	-0,05	0,0915	-0,00225	0,0915	-0,00225	-0,0915	-0,05	-0,0915
IPEA 220	22,2	0,217	0,11	0,005	0,0077	0,012	-1	0,00283	0,2016	0,1776	12	0,06	0,062	0,843	38,02	0,00002317	0,000214	0,00024	0,0905	0,00136	0,00000171	0,0000312	0,0000485	0,0246	0,0345	5,69E-008	1,87E-008	0,055	0,055	0,1085	0,1085	0	0	-0,055	-0,1085	0,055	-0,1085	0,055	-0,1008	0,0025	-0,1008	0,0025	0,1008	0,055	0,1008	0,055	0,1085	-0,055	0,1085	-0,055	0,1008	-0,0025	0,1008	-0,0025	-0,1008	-0,055	-0,1008
IPEA 240	26,2	0,237	0,12	0,0052	0,0083	0,015	-1	0,00333	0,2204	0,1904	12	0,064	0,068	0,918	35,1	0,0000329	0,000278	0,000312	0,0994	0,00163	0,0000024	0,00004	0,0000624	0,0268	0,0394	8,35E-008	3,13E-008	0,06	0,06	0,1185	0,1185	0	0	-0,06	-0,1185	0,06	-0,1185	0,06	-0,1102	0,0026	-0,1102	0,0026	0,1102	0,06	0,1102	0,06	0,1185	-0,06	0,1185	-0,06	0,1102	-0,0026	0,1102	-0,0026	-0,1102	-0,06	-0,1102
IPEA 270	30,7	0,267	0,135	0,0055	0,0087	0,015	-1	0,00392	0,2496	0,2196	16	0,07	0,072	1,037	33,75	0,00004917	0,000368	0,000413	0,112	0,00188	0,00000358	0,000053	0,0000823	0,0302	0,0405	0,000000103	5,95E-008	0,0675	0,0675	0,1335	0,1335	0	0	-0,0675	-0,1335	0,0675	-0,1335	0,0675	-0,1248	0,00275	-0,1248	0,00275	0,1248	0,0675	0,1248	0,0675	0,1335	-0,0675	0,1335	-0,0675	0,1248	-0,00275	0,1248	-0,00275	-0,1248	-0,0675	-0,1248
IPEA 300	36,5	0,297	0,15	0,0061	0,0092	0,015	-1	0,00465	0,2786	0,2486	16	0,072	0,086	1,156	31,65	0,00007173	0,000483	0,000542	0,124	0,00223	0,00000519	0,0000692	0,000107	0,0334	0,0421	0,000000134	0,000000107	0,075	0,075	0,1485	0,1485	0	0	-0,075	-0,1485	0,075	-0,1485	0,075	-0,1393	0,00305	-0,1393	0,00305	0,1393	0,075	0,1393	0,075	0,1485	-0,075	0,1485	-0,075	0,1393	-0,00305	0,1393	-0,00305	-0,1393	-0,075	-0,1393
IPEA 330	43	0,327	0,16	0,0065	0,01	0,018	-1	0,00547	0,307	0,271	16	0,078	0,096	1,25	29,09	0,0001023	0,000626	0,000702	0,137	0,0027	0,00000685	0,0000856	0,000133	0,0354	0,0476	0,000000196	0,000000172	0,08	0,08	0,1635	0,1635	0	0	-0,08	-0,1635	0,08	-0,1635	0,08	-0,1535	0,00325	-0,1535	0,00325	0,1535	0,08	0,1535	0,08	0,1635	-0,08	0,1635	-0,08	0,1535	-0,00325	0,1535	-0,00325	-0,1535	-0,08	-0,1535
IPEA 360	50,2	0,3576	0,17	0,0066	0,0115	0,018	-1	0,0064	0,3346	0,2986	22	0,086	0,088	1,351	26,91	0,0001452	0,000812	0,000907	0,151	0,00298	0,00000944	0,000111	0,000172	0,0384	0,0507	0,000000265	0,000000282	0,085	0,085	0,1788	0,1788	0	0	-0,085	-0,1788	0,085	-0,1788	0,085	-0,1673	0,0033	-0,1673	0,0033	0,1673	0,085	0,1673	0,085	0,1788	-0,085	0,1788	-0,085	0,1673	-0,0033	0,1673	-0,0033	-0,1673	-0,085	-0,1673
IPEA 400	57,4	0,397	0,18	0,007	0,012	0,021	-1	0,00731	0,373	0,331	22	0,094	0,098	1,464	25,51	0,0002029	0,001022	0,001144	0,167	0,00358	0,00001171	0,00013	0,000202	0,04	0,0556	0,000000348	0,000000432	0,09	0,09	0,1985	0,1985	0	0	-0,09	-0,1985	0,09	-0,1985	0,09	-0,1865	0,0035	-0,1865	0,0035	0,1865	0,09	0,1865	0,09	0,1985	-0,09	0,1985	-0,09	0,1865	-0,0035	0,1865	-0,0035	-0,1865	-0,09	-0,1865
IPEA 450	67,2	0,447	0,19	0,0076	0,0131	0,021	-1	0,00856	0,4208	0,3788	24	0,1	0,102	1,603	23,87	0,0002976	0,001331	0,001494	0,187	0,00423	0,00001502	0,000158	0,000246	0,0419	0,0584	0,000000457	0,000000705	0,095	0,095	0,2235	0,2235	0	0	-0,095	-0,2235	0,095	-0,2235	0,095	-0,2104	0,0038	-0,2104	0,0038	0,2104	0,095	0,2104	0,095	0,2235	-0,095	0,2235	-0,095	0,2104	-0,0038	0,2104	-0,0038	-0,2104	-0,095	-0,2104
IPEA 500	79,4	0,497	0,2	0,0084	0,0145	0,021	-1	0,0101	0,468	0,426	24	0,1	0,112	1,741	21,94	0,0004293	0,001728	0,001946	0,206	0,00504	0,00001939	0,000194	0,000302	0,0438	0,062	0,000000628	0,000001125	0,1	0,1	0,2485	0,2485	0	0	-0,1	-0,2485	0,1	-0,2485	0,1	-0,234	0,0042	-0,234	0,0042	0,234	0,1	0,234	0,1	0,2485	-0,1	0,2485	-0,1	0,234	-0,0042	0,234	-0,0042	-0,234	-0,1	-0,234
IPEA 550	92,1	0,547	0,21	0,009	0,0157	0,024	-1	0,0117	0,5156	0,4676	24	0,106	0,122	1,875	20,36	0,0005998	0,002193	0,002475	0,226	0,00603	0,00002432	0,000232	0,000362	0,0455	0,0685	0,000000865	0,00000171	0,105	0,105	0,2735	0,2735	0	0	-0,105	-0,2735	0,105	-0,2735	0,105	-0,2578	0,0045	-0,2578	0,0045	0,2578	0,105	0,2578	0,105	0,2735	-0,105	0,2735	-0,105	0,2578	-0,0045	0,2578	-0,0045	-0,2578	-0,105	-0,2578
IPEA 600	108	0,597	0,22	0,0098	0,0175	0,024	-1	0,0137	0,562	0,514	27	0,114	0,118	2,013	18,72	0,0008292	0,002778	0,003141	0,246	0,00701	0,00003116	0,000283	0,000442	0,0477	0,0729	0,00000119	0,000002607	0,11	0,11	0,2985	0,2985	0	0	-0,11	-0,2985	0,11	-0,2985	0,11	-0,281	0,0049	-0,281	0,0049	0,281	0,11	0,281	0,11	0,2985	-0,11	0,2985	-0,11	0,281	-0,0049	0,281	-0,0049	-0,281	-0,11	-0,281
IPEAA 80	4,9	0,078	0,046	0,0032	0,0042	0,005	-1	0,000631	0,0696	0,0596	-1	-1	-1	0,325	65,62	0,000000641	0,0000164	0,0000189	0,0319	0,0003	6,85E-008	0,00000298	0,0000047	0,0104	0,0175	0,000000004	9E-011	0,023	0,023	0,039	0,039	0	0	-0,023	-0,039	0,023	-0,039	0,023	-0,0348	0,0016	-0,0348	0,0016	0,0348	0,023	0,0348	0,023	0,039	-0,023	0,039	-0,023	0,0348	-0,0016	0,0348	-0,0016	-0,0348	-0,023	-0,0348
IPEAA 100	6,7	0,0976	0,055	0,0036	0,0045	0,007	-1	0,000856	0,0886	0,0746	-1	-1	-1	0,396	58,93	0,00000136	0,0000279	0,0000319	0,0398	0,00044	0,000000126	0,00000457	0,0000072	0,0121	0,0208	7,3E-009	2,7E-010	0,0275	0,0275	0,0488	0,0488	0	0	-0,0275	-0,0488	0,0275	-0,0488	0,0275	-0,0443	0,0018	-0,0443	0,0018	0,0443	0,0275	0,0443	0,0275	0,0488	-0,0275	0,0488	-0,0275	0,0443	-0,0018	0,0443	-0,0018	-0,0443	-0,0275	-0,0443
IPEAA 120	8,4	0,117	0,064	0,0038	0,0048	0,007	-1	0,00107	0,1074	0,0934	-1	-1	-1	0,47	56,26	0,00000244	0,0000417	0,0000476	0,0479	0,000536	0,000000211	0,00000659	0,0000104	0,0141	0,0216	9,5E-009	6,6E-010	0,032	0,032	0,0585	0,0585	0	0	-0,032	-0,0585	0,032	-0,0585	0,032	-0,0537	0,0019	-0,0537	0,0019	0,0537	0,032	0,0537	0,032	0,0585	-0,032	0,0585	-0,032	0,0537	-0,0019	0,0537	-0,0019	-0,0537	-0,032	-0,0537
IPEAA 140	10,1	0,1366	0,073	0,0038	0,0052	0,007	-1	0,00128	0,1262	0,1122	-1	-1	-1	0,546	54,26	0,00000407	0,0000597	0,0000676	0,0564	0,000614	0,000000338	0,00000927	0,0000145	0,0163	0,0224	1,19E-008	1,46E-009	0,0365	0,0365	0,0683	0,0683	0	0	-0,0365	-0,0683	0,0365	-0,0683	0,0365	-0,0631	0,0019	-0,0631	0,0019	0,0631	0,0365	0,0631	0,0365	0,0683	-0,0365	0,0683	-0,0365	0,0631	-0,0019	0,0631	-0,0019	-0,0631	-0,0365	-0,0631
IPEAA 160	12,1	0,1564	0,082	0,004	0,0056	0,007	-1	0,00154	0,1452	0,1312	-1	-1	-1	0,621	50,4	0,00000646	0,0000826	0,0000933	0,0647	0,000724	0,000000516	0,0000126	0,0000196	0,0183	0,0234	1,57E-008	2,93E-009	0,041	0,041	0,0782	0,0782	0	0	-0,041	-0,0782	0,041	-0,0782	0,041	-0,0726	0,002	-0,0726	0,002	0,0726	0,041	0,0726	0,041	0,0782	-0,041	0,0782	-0,041	0,0726	-0,002	0,0726	-0,002	-0,0726	-0,041	-0,0726
IPEAA 180	14,9	0,1764	0,091	0,0043	0,0062	0,009	-1	0,0019	0,164	0,146	10	0,048	0,048	0,693	46,37	0,0000102	0,000116	0,000131	0,0732	0,000913	0,000000781	0,0000172	0,0000267	0,0203	0,0272	2,48E-008	5,64E-009	0,0455	0,0455	0,0882	0,0882	0	0	-0,0455	-0,0882	0,0455	-0,0882	0,0455	-0,082	0,00215	-0,082	0,00215	0,082	0,0455	0,082	0,0455	0,0882	-0,0455	0,0882	-0,0455	0,082	-0,00215	0,082	-0,00215	-0,082	-0,0455	-0,082
IPEAA 200	18	0,1964	0,1	0,0045	0,0067	0,012	-1	0,00229	0,183	0,159	10	0,054	0,058	0,763	42,51	0,00001533	0,000156	0,000176	0,0819	0,00114	0,00000112	0,0000224	0,000035	0,0221	0,032	3,84E-008	1,01E-008	0,05	0,05	0,0982	0,0982	0	0	-0,05	-0,0982	0,05	-0,0982	0,05	-0,0915	0,00225	-0,0915	0,00225	0,0915	0,05	0,0915	0,05	0,0982	-0,05	0,0982	-0,05	0,0915	-0,00225	0,0915	-0,00225	-0,0915	-0,05	-0,0915
IPEAA 220	21,2	0,2164	0,11	0,0047	0,0074	0,012	-1	0,0027	0,2016	0,1776	12	0,06	0,062	0,843	39,78	0,00002219	0,000205	0,00023	0,0907	0,00128	0,00000165	0,0000299	0,0000465	0,0247	0,0336	5,02E-008	1,79E-008	0,055	0,055	0,1082	0,1082	0	0	-0,055	-0,1082	0,055	-0,1082	0,055	-0,1008	0,00235	-0,1008	0,00235	0,1008	0,055	0,1008	0,055	0,1082	-0,055	0,1082	-0,055	0,1008	-0,00235	0,1008	-0,00235	-0,1008	-0,055	-0,1008
IPEAA 240	24,9	0,2364	0,12	0,0048	0,008	0,015	-1	0,00317	0,2204	0,1904	12	0,064	0,068	0,917	36,86	0,00003154	0,000267	0,000298	0,0997	0,00153	0,00000231	0,0000386	0,00006	0,027	0,0384	7,33E-008	3,01E-008	0,06	0,06	0,1182	0,1182	0	0	-0,06	-0,1182	0,06	-0,1182	0,06	-0,1102	0,0024	-0,1102	0,0024	0,1102	0,06	0,1102	0,06	0,1182	-0,06	0,1182	-0,06	0,1102	-0,0024	0,1102	-0,0024	-0,1102	-0,06	-0,1102
IPEO 180	21,3	0,182	0,092	0,006	0,009	0,009	-1	0,00271	0,164	0,146	10	0,05	0,05	0,705	33,12	0,00001505	0,000165	0,000189	0,0745	0,00127	0,00000117	0,0000255	0,0000399	0,0208	0,0345	6,76E-008	8,74E-009	0,046	0,046	0,091	0,091	0	0	-0,046	-0,091	0,046	-0,091	0,046	-0,082	0,003	-0,082	0,003	0,082	0,046	0,082	0,046	0,091	-0,046	0,091	-0,046	0,082	-0,003	0,082	-0,003	-0,082	-0,046	-0,082
IPEO 200	25,1	0,202	0,102	0,0062	0,0095	0,012	-1	0,0032	0,183	0,159	10	0,056	0,06	0,779	31,05	0,00002211	0,000219	0,000249	0,0832	0,00155	0,00000169	0,0000331	0,0000519	0,023	0,0393	9,45E-008	1,56E-008	0,051	0,051	0,101	0,101	0	0	-0,051	-0,101	0,051	-0,101	0,051	-0,0915	0,0031	-0,0915	0,0031	0,0915	0,051	0,0915	0,051	0,101	-0,051	0,101	-0,051	0,0915	-0,0031	0,0915	-0,0031	-0,0915	-0,051	-0,0915
IPEO 220	29,4	0,222	0,112	0,0066	0,0102	0,012	-1	0,00374	0,2016	0,1776	10	0,058	0,066	0,858	29,24	0,00003134	0,000282	0,000321	0,0916	0,00177	0,0000024	0,0000428	0,0000669	0,0253	0,0411	0,000000123	2,68E-008	0,056	0,056	0,111	0,111	0	0	-0,056	-0,111	0,056	-0,111	0,056	-0,1008	0,0033	-0,1008	0,0033	0,1008	0,056	0,1008	0,056	0,111	-0,056	0,111	-0,056	0,1008	-0,0033	0,1008	-0,0033	-0,1008	-0,056	-0,1008
IPEO 240	34,3	0,242	0,122	0,007	0,0108	0,015	-1	0,00437	0,2204	0,1904	12	0,066	0,07	0,932	27,17	0,00004369	0,000361	0,00041	0,1	0,00214	0,00000329	0,0000539	0,0000844	0,0274	0,0462	0,000000172	4,37E-008	0,061	0,061	0,121	0,121	0	0	-0,061	-0,121	0,061	-0,121	0,061	-0,1102	0,0035	-0,1102	0,0035	0,1102	0,061	0,1102	0,061	0,121	-0,061	0,121	-0,061	0,1102	-0,0035	0,1102	-0,0035	-0,1102	-0,061	-0,1102
IPEO 270	42,3	0,274	0,136	0,0075	0,0122	0,015	-1	0,00538	0,2496	0,2196	16	0,072	0,072	1,051	24,88	0,00006947	0,000507	0,000575	0,114	0,00252	0,00000514	0,0000755	0,000118	0,0309	0,0495	0,000000249	8,76E-008	0,068	0,068	0,137	0,137	0	0	-0,068	-0,137	0,068	-0,137	0,068	-0,1248	0,00375	-0,1248	0,00375	0,1248	0,068	0,1248	0,068	0,137	-0,068	0,137	-0,068	0,1248	-0,00375	0,1248	-0,00375	-0,1248	-0,068	-0,1248
IPEO 300	49,3	0,304	0,152	0,008	0,0127	0,015	-1	0,00628	0,2786	0,2486	16	0,074	0,088	1,174	23,81	0,00009994	0,000658	0,000744	0,126	0,00291	0,00000746	0,0000981	0,000153	0,0345	0,051	0,000000311	0,000000158	0,076	0,076	0,152	0,152	0	0	-0,076	-0,152	0,076	-0,152	0,076	-0,1393	0,004	-0,1393	0,004	0,1393	0,076	0,1393	0,076	0,152	-0,076	0,152	-0,076	0,1393	-0,004	0,1393	-0,004	-0,1393	-0,076	-0,1393
IPEO 330	57	0,334	0,162	0,0085	0,0135	0,018	-1	0,00726	0,307	0,271	16	0,08	0,098	1,268	22,24	0,0001391	0,000833	0,000943	0,138	0,00349	0,0000096	0,000119	0,000185	0,0364	0,0566	0,000000422	0,000000246	0,081	0,081	0,167	0,167	0	0	-0,081	-0,167	0,081	-0,167	0,081	-0,1535	0,00425	-0,1535	0,00425	0,1535	0,081	0,1535	0,081	0,167	-0,081	0,167	-0,081	0,1535	-0,00425	0,1535	-0,00425	-0,1535	-0,081	-0,1535
IPEO 360	66	0,364	0,172	0,0092	0,0147	0,018	-1	0,00841	0,3346	0,2986	22	0,09	0,09	1,367	20,69	0,0001905	0,001047	0,001186	0,151	0,00402	0,00001251	0,000146	0,000227	0,0386	0,0597	0,000000558	0,00000038	0,086	0,086	0,182	0,182	0	0	-0,086	-0,182	0,086	-0,182	0,086	-0,1673	0,0046	-0,1673	0,0046	0,1673	0,086	0,1673	0,086	0,182	-0,086	0,182	-0,086	0,1673	-0,0046	0,1673	-0,0046	-0,1673	-0,086	-0,1673
IPEO 400	75,7	0,404	0,182	0,0097	0,0155	0,021	-1	0,00964	0,373	0,331	22	0,096	0,1	1,481	19,57	0,0002675	0,001324	0,001502	0,167	0,0048	0,00001564	0,000172	0,000269	0,0403	0,0653	0,000000731	0,000000588	0,091	0,091	0,202	0,202	0	0	-0,091	-0,202	0,091	-0,202	0,091	-0,1865	0,00485	-0,1865	0,00485	0,1865	0,091	0,1865	0,091	0,202	-0,091	0,202	-0,091	0,1865	-0,00485	0,1865	-0,00485	-0,1865	-0,091	-0,1865
IPEO 450	92,4	0,456	0,192	0,011	0,0176	0,021	-1	0,0118	0,4208	0,3788	24	0,102	0,104	1,622	17,56	0,0004092	0,001795	0,002046	0,187	0,00594	0,00002085	0,000217	0,000341	0,0421	0,0708	0,00000109	0,000000998	0,096	0,096	0,228	0,228	0	0	-0,096	-0,228	0,096	-0,228	0,096	-0,2104	0,0055	-0,2104	0,0055	0,2104	0,096	0,2104	0,096	0,228	-0,096	0,228	-0,096	0,2104	-0,0055	0,2104	-0,0055	-0,2104	-0,096	-0,2104
IPEO 500	107	0,506	0,202	0,012	0,019	0,021	-1	0,0137	0,468	0,426	24	0,104	0,114	1,76	16,4	0,0005778	0,002284	0,002613	0,206	0,00702	0,00002622	0,00026	0,000409	0,0438	0,0746	0,00000144	0,000001548	0,101	0,101	0,253	0,253	0	0	-0,101	-0,253	0,101	-0,253	0,101	-0,234	0,006	-0,234	0,006	0,234	0,101	0,234	0,101	0,253	-0,101	0,253	-0,101	0,234	-0,006	0,234	-0,006	-0,234	-0,101	-0,234
IPEO 550	123	0,556	0,212	0,0127	0,0202	0,024	-1	0,0156	0,5156	0,4676	24	0,11	0,122	1,893	15,45	0,0007916	0,002847	0,003263	0,225	0,00827	0,00003224	0,000304	0,000481	0,0455	0,0812	0,00000188	0,000002302	0,106	0,106	0,278	0,278	0	0	-0,106	-0,278	0,106	-0,278	0,106	-0,2578	0,00635	-0,2578	0,00635	0,2578	0,106	0,2578	0,106	0,278	-0,106	0,278	-0,106	0,2578	-0,00635	0,2578	-0,00635	-0,2578	-0,106	-0,2578
IPEO 600	154	0,61	0,224	0,015	0,024	0,024	-1	0,0197	0,562	0,514	27	0,118	0,122	2,045	13,24	0,001183	0,003879	0,004471	0,245	0,0104	0,00004521	0,000404	0,00064	0,0479	0,0911	0,00000318	0,00000386	0,112	0,112	0,305	0,305	0	0	-0,112	-0,305	0,112	-0,305	0,112	-0,281	0,0075	-0,281	0,0075	0,281	0,112	0,281	0,112	0,305	-0,112	0,305	-0,112	0,281	-0,0075	0,281	-0,0075	-0,281	-0,112	-0,281
